id;species;test_date;test_time;test_order;video_box;camera;ISO;Exposure;observer;sociality_barred_id;sociality_black_id;capture_date;release_date;location;depth_feet;home_tank;tank_mate_id;home_tank_combination;SDL_cm;Distance_moved_cm;Velocity_cm.s;In_zone_Frequency;In_zone_cum_duration;In_zone_latency;Acceleration_min_cm.s2;Acceleration_max_cm.s2;vid_id;Distance_per_body_length;Velocity_body_length.s;escape_video_scored;escape_response_trial;starting_position;duration;quadrants;speed;reaction;swimming_behaviour;total.time.at.barred.stimulus;total.time.at.black.stimulus;total.time.at.rock;time.at.barred.stimulus.Trial.1;time.at.black.stimulus.Trial.1;time.at.rock.Trial.1;time.at.barred.stimulus.Trial.2;time.at.black.stimulus.Trial.2;time.at.rock.Trial.2
BD22-060;barred;20.10.2022;14:55:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-039 (first top);BD22-043;18.10.2022;24.10.2022;Lagoon_A;10;5;BD22-059;barred_barred;6,7;2450,89;4,53845;1;540,061;0;-899,709;959,938;E:\test_videos\OFT\vids_cut\060_OFT.MP4-cut.mov;365,8044776;0,677380597;Jakob;1;far_side;1,1;5;0,22;to_hand_include;stationary;110;178;36;80;152;10;30;26;26
BD22-060;barred;20.10.2022;14:55:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-039 (first top);BD22-043;18.10.2022;24.10.2022;Lagoon_A;10;5;BD22-059;barred_barred;6,7;2450,89;4,53845;1;540,061;0;-899,709;959,938;E:\test_videos\OFT\vids_cut\060_OFT.MP4-cut.mov;365,8044776;0,677380597;Jakob;2;middle;0,5;2;0,25;to_hand_include;stationary;110;178;36;80;152;10;30;26;26
BD22-060;barred;20.10.2022;14:55:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-039 (first top);BD22-043;18.10.2022;24.10.2022;Lagoon_A;10;5;BD22-059;barred_barred;6,7;2450,89;4,53845;1;540,061;0;-899,709;959,938;E:\test_videos\OFT\vids_cut\060_OFT.MP4-cut.mov;365,8044776;0,677380597;Jakob;3;far_side;1,6;4;0,4;to_hand_include;stationary;110;178;36;80;152;10;30;26;26
BD22-060;barred;20.10.2022;14:55:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-039 (first top);BD22-043;18.10.2022;24.10.2022;Lagoon_A;10;5;BD22-059;barred_barred;6,7;2450,89;4,53845;1;540,061;0;-899,709;959,938;E:\test_videos\OFT\vids_cut\060_OFT.MP4-cut.mov;365,8044776;0,677380597;Jakob;4;middle;0,6;3;0,2;to_hand_include;stationary;110;178;36;80;152;10;30;26;26
BD22-061;black;20.10.2022;15:47:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-047;BD22-045;18.10.2022;21.10.2022;Lagoon_A;10;6;BD22-062;black_barred;6,67;3583,15;6,63527;1;540,049;0;-895,782;916,949;E:\test_videos\OFT\vids_cut\061_OFT.MP4-cut.mov;537,2038981;0,994793103;Mel;1;middle;1,04;3;0,346666667;to_hand_include;stationary;134;146;0;98;100;0;36;46;0
BD22-061;black;20.10.2022;15:47:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-047;BD22-045;18.10.2022;21.10.2022;Lagoon_A;10;6;BD22-062;black_barred;6,67;3583,15;6,63527;1;540,049;0;-895,782;916,949;E:\test_videos\OFT\vids_cut\061_OFT.MP4-cut.mov;537,2038981;0,994793103;Mel;2;middle;0,84;2;0,42;to_hand_include;stationary;134;146;0;98;100;0;36;46;0
BD22-061;black;20.10.2022;15:47:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-047;BD22-045;18.10.2022;21.10.2022;Lagoon_A;10;6;BD22-062;black_barred;6,67;3583,15;6,63527;1;540,049;0;-895,782;916,949;E:\test_videos\OFT\vids_cut\061_OFT.MP4-cut.mov;537,2038981;0,994793103;Mel;3;far_side;0,68;2;0,34;to_hand_include;stationary;134;146;0;98;100;0;36;46;0
BD22-061;black;20.10.2022;15:47:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-047;BD22-045;18.10.2022;21.10.2022;Lagoon_A;10;6;BD22-062;black_barred;6,67;3583,15;6,63527;1;540,049;0;-895,782;916,949;E:\test_videos\OFT\vids_cut\061_OFT.MP4-cut.mov;537,2038981;0,994793103;Mel;4;far_side;1,08;2;0,54;to_hand_include;stationary;134;146;0;98;100;0;36;46;0
BD22-062;barred;20.10.2022;15:44:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-039;BD22-043 (first bottom L);18.10.2022;21.10.2022;Lagoon_A;10;6;BD22-061;black_barred;6,47;371,307;0,687586;1;540,049;0;-766,97;766,97;E:\test_videos\OFT\vids_cut\062_OFT.mov-cut.mov;57,38902628;0,106272952;Mel;1;far_side;0,72;2;0,36;to_hand_include;stationary;384;122;0;244;0;0;140;122;0
BD22-062;barred;20.10.2022;15:44:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-039;BD22-043 (first bottom L);18.10.2022;21.10.2022;Lagoon_A;10;6;BD22-061;black_barred;6,47;371,307;0,687586;1;540,049;0;-766,97;766,97;E:\test_videos\OFT\vids_cut\062_OFT.mov-cut.mov;57,38902628;0,106272952;Mel;2;far_side;0,52;2;0,26;to_hand_include;stationary;384;122;0;244;0;0;140;122;0
BD22-062;barred;20.10.2022;15:44:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-039;BD22-043 (first bottom L);18.10.2022;21.10.2022;Lagoon_A;10;6;BD22-061;black_barred;6,47;371,307;0,687586;1;540,049;0;-766,97;766,97;E:\test_videos\OFT\vids_cut\062_OFT.mov-cut.mov;57,38902628;0,106272952;Mel;3;far_side;0,6;2;0,3;to_hand_include;stationary;384;122;0;244;0;0;140;122;0
BD22-062;barred;20.10.2022;15:44:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-039;BD22-043 (first bottom L);18.10.2022;21.10.2022;Lagoon_A;10;6;BD22-061;black_barred;6,47;371,307;0,687586;1;540,049;0;-766,97;766,97;E:\test_videos\OFT\vids_cut\062_OFT.mov-cut.mov;57,38902628;0,106272952;Mel;4;far_side;1;4;0,25;to_hand_include;stationary;384;122;0;244;0;0;140;122;0
BD22-063;barred;23.10.2022;09:54:00;OFT_ESC_SOC;left_box;0A4F;1800;1;MH;BD22-060;BD22-057 (first top left);21.10.2022;24.10.2022;Bastimentos_A2;10 to 15;1;BD22-064;barred_barred;7,42;496,559;0,919527;1;540,049;0;-650,849;650,849;E:\test_videos\OFT\vids_cut\063_OFT.mov-cut.mov;66,92169811;0,123925472;Marco;1;close_side;0,5;2;0,25;to_hand_include;stationary;54;80;18;28;66;10;26;14;8
BD22-063;barred;23.10.2022;09:54:00;OFT_ESC_SOC;left_box;0A4F;1800;1;MH;BD22-060;BD22-057 (first top left);21.10.2022;24.10.2022;Bastimentos_A2;10 to 15;1;BD22-064;barred_barred;7,42;496,559;0,919527;1;540,049;0;-650,849;650,849;E:\test_videos\OFT\vids_cut\063_OFT.mov-cut.mov;66,92169811;0,123925472;Marco;2;far_side;1,7;3;0,566666667;to_hand_include;stationary;54;80;18;28;66;10;26;14;8
BD22-063;barred;23.10.2022;09:54:00;OFT_ESC_SOC;left_box;0A4F;1800;1;MH;BD22-060;BD22-057 (first top left);21.10.2022;24.10.2022;Bastimentos_A2;10 to 15;1;BD22-064;barred_barred;7,42;496,559;0,919527;1;540,049;0;-650,849;650,849;E:\test_videos\OFT\vids_cut\063_OFT.mov-cut.mov;66,92169811;0,123925472;Marco;3;far_side;0,7;2;0,35;to_hand_include;stationary;54;80;18;28;66;10;26;14;8
BD22-063;barred;23.10.2022;09:54:00;OFT_ESC_SOC;left_box;0A4F;1800;1;MH;BD22-060;BD22-057 (first top left);21.10.2022;24.10.2022;Bastimentos_A2;10 to 15;1;BD22-064;barred_barred;7,42;496,559;0,919527;1;540,049;0;-650,849;650,849;E:\test_videos\OFT\vids_cut\063_OFT.mov-cut.mov;66,92169811;0,123925472;Marco;4;close_side;0,9;3;0,3;to_hand_include;stationary;54;80;18;28;66;10;26;14;8
BD22-064;barred;23.10.2022;09:58:00;OFT_ESC_SOC;right_box;7607;1800;1;MH;BD22-050;BD22-058 (pointed at while shanging);21.10.2022;24.10.2022;Bastimentos_A2;10 to 15;1;BD22-063;barred_barred;8,24;105,842;0,195998;1;540,049;0;-597,316;597,316;E:\test_videos\OFT\vids_cut\064_OFT.MP4-cut.mov;12,84490291;0,023786165;Mel;1;middle;0,56;2;0,28;to_hand_include;stationary;72;30;52;72;30;52;0;0;0
BD22-064;barred;23.10.2022;09:58:00;OFT_ESC_SOC;right_box;7607;1800;1;MH;BD22-050;BD22-058 (pointed at while shanging);21.10.2022;24.10.2022;Bastimentos_A2;10 to 15;1;BD22-063;barred_barred;8,24;105,842;0,195998;1;540,049;0;-597,316;597,316;E:\test_videos\OFT\vids_cut\064_OFT.MP4-cut.mov;12,84490291;0,023786165;Mel;2;far_side;0,4;2;0,2;to_hand_include;stationary;72;30;52;72;30;52;0;0;0
BD22-064;barred;23.10.2022;09:58:00;OFT_ESC_SOC;right_box;7607;1800;1;MH;BD22-050;BD22-058 (pointed at while shanging);21.10.2022;24.10.2022;Bastimentos_A2;10 to 15;1;BD22-063;barred_barred;8,24;105,842;0,195998;1;540,049;0;-597,316;597,316;E:\test_videos\OFT\vids_cut\064_OFT.MP4-cut.mov;12,84490291;0,023786165;Mel;3;close_side;0,56;2;0,28;to_hand_include;stationary;72;30;52;72;30;52;0;0;0
BD22-064;barred;23.10.2022;09:58:00;OFT_ESC_SOC;right_box;7607;1800;1;MH;BD22-050;BD22-058 (pointed at while shanging);21.10.2022;24.10.2022;Bastimentos_A2;10 to 15;1;BD22-063;barred_barred;8,24;105,842;0,195998;1;540,049;0;-597,316;597,316;E:\test_videos\OFT\vids_cut\064_OFT.MP4-cut.mov;12,84490291;0,023786165;Mel;4;close_side;0,48;2;0,24;to_hand_include;stationary;72;30;52;72;30;52;0;0;0
BD22-065;barred;23.10.2022;12:14:00;OFT_ESC_SOC;left_box;0A4F;1800;1;MH;BD22-060;BD22-057;21.10.2022;27.10.2022;Bastimentos_A2;10 to 15;H2;BD22-066;barred_barred;6,76;78,9286;0,14616;1;540,049;0;-671,419;671,419;E:\test_videos\OFT\vids_cut\065_OFT.mov-cut.mov;11,6758284;0,021621302;Mel;1;middle;0,6;2;0,3;to_hand_include;stationary;6;396;0;6;102;0;0;294;0
BD22-065;barred;23.10.2022;12:14:00;OFT_ESC_SOC;left_box;0A4F;1800;1;MH;BD22-060;BD22-057;21.10.2022;27.10.2022;Bastimentos_A2;10 to 15;H2;BD22-066;barred_barred;6,76;78,9286;0,14616;1;540,049;0;-671,419;671,419;E:\test_videos\OFT\vids_cut\065_OFT.mov-cut.mov;11,6758284;0,021621302;Mel;2;middle;1,92;4;0,48;to_hand_include;stationary;6;396;0;6;102;0;0;294;0
BD22-065;barred;23.10.2022;12:14:00;OFT_ESC_SOC;left_box;0A4F;1800;1;MH;BD22-060;BD22-057;21.10.2022;27.10.2022;Bastimentos_A2;10 to 15;H2;BD22-066;barred_barred;6,76;78,9286;0,14616;1;540,049;0;-671,419;671,419;E:\test_videos\OFT\vids_cut\065_OFT.mov-cut.mov;11,6758284;0,021621302;Mel;3;far_side;0,76;2;0,38;to_hand_include;stationary;6;396;0;6;102;0;0;294;0
BD22-065;barred;23.10.2022;12:14:00;OFT_ESC_SOC;left_box;0A4F;1800;1;MH;BD22-060;BD22-057;21.10.2022;27.10.2022;Bastimentos_A2;10 to 15;H2;BD22-066;barred_barred;6,76;78,9286;0,14616;1;540,049;0;-671,419;671,419;E:\test_videos\OFT\vids_cut\065_OFT.mov-cut.mov;11,6758284;0,021621302;Mel;4;middle;1,08;3;0,36;to_hand_include;stationary;6;396;0;6;102;0;0;294;0
BD22-066;barred;23.10.2022;12:28:00;OFT_ESC_SOC;right_box;7607;1800;1;MH;BD22-050;BD22-058;21.10.2022;24.10.2022;Bastimentos_A2;10 to 15;H2;BD22-065;barred_barred;6,81;834,769;1,54582;1;540,049;0;-872,499;985,309;E:\test_videos\OFT\vids_cut\066_OFT.MP4-cut.mov;122,5798825;0,226992658;Marco;1;middle;0,4;2;0,2;to_hand_include;stationary;490;52;0;238;40;0;252;12;0
BD22-066;barred;23.10.2022;12:28:00;OFT_ESC_SOC;right_box;7607;1800;1;MH;BD22-050;BD22-058;21.10.2022;24.10.2022;Bastimentos_A2;10 to 15;H2;BD22-065;barred_barred;6,81;834,769;1,54582;1;540,049;0;-872,499;985,309;E:\test_videos\OFT\vids_cut\066_OFT.MP4-cut.mov;122,5798825;0,226992658;Marco;2;far_side;0,5;2;0,25;to_hand_include;stationary;490;52;0;238;40;0;252;12;0
BD22-066;barred;23.10.2022;12:28:00;OFT_ESC_SOC;right_box;7607;1800;1;MH;BD22-050;BD22-058;21.10.2022;24.10.2022;Bastimentos_A2;10 to 15;H2;BD22-065;barred_barred;6,81;834,769;1,54582;1;540,049;0;-872,499;985,309;E:\test_videos\OFT\vids_cut\066_OFT.MP4-cut.mov;122,5798825;0,226992658;Marco;3;middle;0,6;2;0,3;to_hand_include;stationary;490;52;0;238;40;0;252;12;0
BD22-066;barred;23.10.2022;12:28:00;OFT_ESC_SOC;right_box;7607;1800;1;MH;BD22-050;BD22-058;21.10.2022;24.10.2022;Bastimentos_A2;10 to 15;H2;BD22-065;barred_barred;6,81;834,769;1,54582;1;540,049;0;-872,499;985,309;E:\test_videos\OFT\vids_cut\066_OFT.MP4-cut.mov;122,5798825;0,226992658;Marco;4;far_side;0,4;2;0,2;to_hand_include;stationary;490;52;0;238;40;0;252;12;0
BD22-067;barred;23.10.2022;14:25:00;OFT_ESC_SOC;right_box;7607;1800;1;MH;BD22-050;BD22-058;21.10.2022;27.10.2022;Bastimentos_A2;10 to 15;2;BD22-068;black_barred;7,39;2699,92;4,99971;1;540,049;0;-899,814;930,217;E:\test_videos\OFT\vids_cut\067_OFT.MP4-cut.mov;365,3477673;0,676550744;Mel;3;close_side;1,04;3;0,346666667;to_curtain_exclude;stationary;106;86;46;72;58;32;28;34;14
BD22-067;barred;23.10.2022;14:25:00;OFT_ESC_SOC;right_box;7607;1800;1;MH;BD22-050;BD22-058;21.10.2022;27.10.2022;Bastimentos_A2;10 to 15;2;BD22-068;black_barred;7,39;2699,92;4,99971;1;540,049;0;-899,814;930,217;E:\test_videos\OFT\vids_cut\067_OFT.MP4-cut.mov;365,3477673;0,676550744;Mel;1;close_side;1,24;5;0,248;to_hand_include;stationary;106;86;46;72;58;32;28;34;14
BD22-067;barred;23.10.2022;14:25:00;OFT_ESC_SOC;right_box;7607;1800;1;MH;BD22-050;BD22-058;21.10.2022;27.10.2022;Bastimentos_A2;10 to 15;2;BD22-068;black_barred;7,39;2699,92;4,99971;1;540,049;0;-899,814;930,217;E:\test_videos\OFT\vids_cut\067_OFT.MP4-cut.mov;365,3477673;0,676550744;Mel;2;far_side;0,8;3;0,266666667;to_hand_include;stationary;106;86;46;72;58;32;28;34;14
BD22-067;barred;23.10.2022;14:25:00;OFT_ESC_SOC;right_box;7607;1800;1;MH;BD22-050;BD22-058;21.10.2022;27.10.2022;Bastimentos_A2;10 to 15;2;BD22-068;black_barred;7,39;2699,92;4,99971;1;540,049;0;-899,814;930,217;E:\test_videos\OFT\vids_cut\067_OFT.MP4-cut.mov;365,3477673;0,676550744;Mel;3;far_side;2;5;0,4;to_hand_include;swimming;106;86;46;72;58;32;28;34;14
BD22-067;barred;23.10.2022;14:25:00;OFT_ESC_SOC;right_box;7607;1800;1;MH;BD22-050;BD22-058;21.10.2022;27.10.2022;Bastimentos_A2;10 to 15;2;BD22-068;black_barred;7,39;2699,92;4,99971;1;540,049;0;-899,814;930,217;E:\test_videos\OFT\vids_cut\067_OFT.MP4-cut.mov;365,3477673;0,676550744;Mel;4;close_side;2,24;6;0,373333333;to_hand_include;stationary;106;86;46;72;58;32;28;34;14
BD22-068;black;23.10.2022;14:22:00;OFT_ESC_SOC;left_box;0A4F;1800;1;MH;BD22-060;BD22-057;21.10.2022;27.10.2022;Bastimentos_A2;10 to 15;2;BD22-067;black_barred;7,46;3415,83;6,32544;1;540,049;0;-900,528;1006,75;E:\test_videos\OFT\vids_cut\068_OFT.mov-cut.mov;457,886059;0,847914209;Jakob;1;middle;0,66;1;0,66;to_hand_include;stationary;148;228;20;80;116;8;68;112;12
BD22-068;black;23.10.2022;14:22:00;OFT_ESC_SOC;left_box;0A4F;1800;1;MH;BD22-060;BD22-057;21.10.2022;27.10.2022;Bastimentos_A2;10 to 15;2;BD22-067;black_barred;7,46;3415,83;6,32544;1;540,049;0;-900,528;1006,75;E:\test_videos\OFT\vids_cut\068_OFT.mov-cut.mov;457,886059;0,847914209;Jakob;2;far_side;0,69;3;0,23;to_hand_include;stationary;148;228;20;80;116;8;68;112;12
BD22-068;black;23.10.2022;14:22:00;OFT_ESC_SOC;left_box;0A4F;1800;1;MH;BD22-060;BD22-057;21.10.2022;27.10.2022;Bastimentos_A2;10 to 15;2;BD22-067;black_barred;7,46;3415,83;6,32544;1;540,049;0;-900,528;1006,75;E:\test_videos\OFT\vids_cut\068_OFT.mov-cut.mov;457,886059;0,847914209;Jakob;3;far_side;0,57;2;0,285;to_hand_include;stationary;148;228;20;80;116;8;68;112;12
